ID,entidad,tipo,link,precio,municipio,colonia,Superficie total,Ambientes,Recámaras,Baños,Estacionamientos,Cantidad de pisos,Antigüedad,Cuota mensual de mantenimiento,Superficie construida,RecÃ¡maras,BaÃ±os,AntigÃ¼edad,Orientación,Bodegas,Tipo de propiedad,Departamentos por piso,Número de piso de la unidad,Disposición,Acceso,Metros de frente,Metros de fondo,DisposiciÃ³n del lote,Forma del terreno
1308616418,campeche,casa,https://casa.metroscubicos.com/MLM-1308616418-casa-habitacion-con-privilegiado-terreno-y-area-excedente-_JM,"$1,200,000",Campeche,Carmen,219 m²,,2,2,1,,0 años,,75 m²,,,,,,,,,,,,,,
1318058404,campeche,venta,https://casa.metroscubicos.com/MLM-1318058404-venta-fracc-bugambilias-framboyanes-ciudad-del-carmen-_JM,"$2,000,000",Carmen,Bugambilias,1000 m²,,3,3,2,2,9 años,,156.82 m²,,,,Oriente,1,,,,,,,,,
1394215795,campeche,casa,https://casa.metroscubicos.com/MLM-1394215795-casa-sola-en-venta-hacienda-del-mar-_JM,"$1,890,000",Carmen,Hacienda del Mar,200 m²,,2,2,,,0 años,,120 m²,,,,,,,,,,,,,,
1353945661,campeche,casa,https://casa.metroscubicos.com/MLM-1353945661-casa-sola-en-venta-malibran-_JM,"$3,000,000",Carmen,Malibran,300 m²,,3,2,,,0 años,,200 m²,,,,,,,,,,,,,,
1398419090,campeche,casa,https://casa.metroscubicos.com/MLM-1398419090-casa-sola-en-venta-puerta-de-hierro-_JM,"$1,750,000",Carmen,Puerta De Hierro,98 m²,,2,2,,,0 años,,136 m²,,,,,,,,,,,,,,
1318175378,campeche,venta,https://casa.metroscubicos.com/MLM-1318175378-venta-fracc-bugambilias-framboyanes-ciudad-del-carmen-_JM,"$1,900,000",Carmen,Bugambilias,100 m²,,2,3,2,2,9 años,,120 m²,,,,Sur,1,,,,,,,,,
1396055627,campeche,casa,https://casa.metroscubicos.com/MLM-1396055627-casa-sola-en-venta-fracc-res-del-lago-_JM,"$2,350,000",Carmen,Fracc. Residencial Del Lago,300 m²,,2,2,,,0 años,,120 m²,,,,,,,,,,,,,,
1338056423,campeche,terreno,https://casa.metroscubicos.com/MLM-1338056423-terreno-en-venta-en-privada-_JM,"$1,150,000",Carmen,La Esperanza,250 m²,,,,,,0 años,,,,,,,,,,,,,,,,
1394220135,campeche,casa,https://casa.metroscubicos.com/MLM-1394220135-casa-sola-en-venta-isla-de-tris-_JM,"$2,050,000",Carmen,Isla de Tris,96 m²,,3,3,,,0 años,,120 m²,,,,,,,,,,,,,,
1400707747,campeche,casa,https://casa.metroscubicos.com/MLM-1400707747-casa-en-venta-en-fracc-pueblo-maya-campeche-dcch-_JM,"$1,082,290",Carmen,Fraccionamiento Pueblo Maya,120 m²,,2,1,1,1,12 años,,150 m²,,,,,,,,,,,,,,
871942867,campeche,casa,https://casa.metroscubicos.com/MLM-871942867-casa-en-venta-en-perla-del-golfo-_JM,"$1,800,000",Carmen,Perla del Golfo,160 m²,5,3,2,1,,0 años,,1 m²,,,,,,,,,,,,,,
865954596,campeche,casa,https://casa.metroscubicos.com/MLM-865954596-casa-en-colonia-playon-en-venta-_JM,"$1,600,000",Carmen,1 De Mayo (Playón),450 m²,6,3,3,3,,0 años,,1 m²,,,,,,,,,,,,,,
926161556,campeche,en,https://casa.metroscubicos.com/MLM-926161556-en-venta-san-miguel-ciudad-del-carmen-_JM,"$1,900,000",Carmen,Fraccionamiento Villa Encantada,87.28 m²,,3,3,1,2,10 años,,150.72 m²,,,,,1,,,,,,,,,
932308315,campeche,casa,https://casa.metroscubicos.com/MLM-932308315-casa-en-venta-en-col-santa-margarita-_JM,"$10,000,000",Carmen,Santa Margarita,400 m²,,4,4,5,,,,440 m²,,,,,,,,,,,,,,
932232210,campeche,casa,https://casa.metroscubicos.com/MLM-932232210-casa-en-fracc-mediterraneo-_JM,"$1,600,000",Carmen,Fraccionamiento Mediterráneo,200 m²,,3,3,1,2,,,250 m²,,,,,,,,,,,,,,
926197452,campeche,en,https://casa.metroscubicos.com/MLM-926197452-en-venta-reforma-ciudad-del-carmen-_JM,"$2,500,000",Carmen,Fraccionamiento Reforma II Sección,185.75 m²,,3,3,2,2,0 años,,162 m²,,,,,,,,,,,,,,
1349831660,campeche,casa,https://casa.metroscubicos.com/MLM-1349831660-casa-en-venta-campeche-valle-ceylan-tlalnepantla-_JM,"$2,215,319",Tlalnepantla de Baz,Valle Ceylan,200 m²,,3,2,1,,,,233 m²,,,,,,,,,,,,,,
1310381524,campeche,casa,https://casa.metroscubicos.com/MLM-1310381524-casa-en-venta-en-ciudad-del-carmen-campeche-vcr-_JM,"$2,640,928",Carmen,Bivalbo,246 m²,,3,2,1,2,,,202 m²,,,,,1,,,,,,,,,
932342476,campeche,casa,https://casa.metroscubicos.com/MLM-932342476-casa-en-venta-en-maderas-_JM,"$3,500,000",Carmen,Maderas,300 m²,,3,2,2,2,,,350 m²,,,,,1,,,,,,,,,
1374215830,campeche,casa,https://casa.metroscubicos.com/MLM-1374215830-casa-en-venta-en-privada-68-del-carmen-lomas-de-holche-campeche-rb-_JM,"$1,052,500",Carmen,Lomas De Holche,120 m²,,3,2,2,,,,120 m²,,,,,,,,,,,,,,
1346328523,campeche,casa,https://casa.metroscubicos.com/MLM-1346328523-casa-ubicada-en-ejido-san-baltazar-puebla-puebla-_JM,"$2,303,560",Puebla,San Baltasar Campeche,195 m²,,4,3,2,,,,400 m²,,,,,,,,,,,,,,
1374228837,campeche,casa,https://casa.metroscubicos.com/MLM-1374228837-casa-en-venta-en-andador-31-del-carmen-camaroneros-campeche-rb-_JM,"$1,135,000",Carmen,Fraccionamiento Camaroneros,120 m²,,3,2,2,,,,120 m²,,,,,,,,,,,,,,
1364413115,campeche,la,https://casa.metroscubicos.com/MLM-1364413115-la-casa-en-barrio-san-jose-campeche-campeche-_JM,"$2,937,000",Campeche,San José,90 m²,,2,1,1,,,0 MXN,90 m²,,,,,,,,,,,,,,
1321156201,campeche,casa,https://casa.metroscubicos.com/MLM-1321156201-casa-las-granjas-_JM,"$900,000",Campeche,Las Granjas,90 mÂ²,1,,,1,,,0 MXN,,2,1,0 aÃ±os,,,,,,,,,,,
1408167869,campeche,er,https://casa.metroscubicos.com/MLM-1408167869-er-venta-de-casa-en-carmen-santa-rita-campeche-_JM,"$1,949,370",Carmen,Santa Rita,168 mÂ²,,,,1,,,,190 mÂ²,3,3,,,,,,,,,,,,
1336295508,campeche,casa,https://casa.metroscubicos.com/MLM-1336295508-casa-en-venta-san-fco-de-campeche-centro-campeche-gjs-_JM,"$1,934,527",Campeche,Colonia San Francisco de Campeche Centro,150 m²,,3,2,1,,18 años,,120 m²,,,,,,,,,,,,,,
1364413190,campeche,la,https://casa.metroscubicos.com/MLM-1364413190-la-casa-en-venta-en-fracc-renovacion-del-carmen-campeche-_JM,"$1,814,000",Carmen,Renovación 2a Secc.,143 m²,,3,1,1,,,0 MXN,136 m²,,,,,,,,,,,,,,
938155926,campeche,casa,https://casa.metroscubicos.com/MLM-938155926-casa-en-venta-ciudad-del-carmen-23-de-julio-_JM,"$1,800,000",Carmen,23 De Julio,103.5 m²,1,3,3,2,2,7 años,,177.32 m²,,,,Oriente,,,,,,,,,,
1394215824,campeche,casa,https://casa.metroscubicos.com/MLM-1394215824-casa-sola-en-venta-real-del-carmen-_JM,"$2,900,000",Carmen,Real Del Carmen,170 m²,,4,4,,,0 años,,242 m²,,,,,,,,,,,,,,
1400298058,campeche,casa,https://casa.metroscubicos.com/MLM-1400298058-casa-sola-en-venta-puerta-de-hierro-_JM,"$1,400,000",Carmen,Puerta De Hierro,98 m²,,3,2,,,0 años,,105 m²,,,,,,,,,,,,,,
1395797924,campeche,casa,https://casa.metroscubicos.com/MLM-1395797924-casa-sola-en-venta-fracc-res-del-lago-_JM,"$2,800,000",Carmen,Fracc. Residencial Del Lago,200 m²,,3,4,,,0 años,,180 m²,,,,,,,,,,,,,,
1396706411,campeche,casa,https://casa.metroscubicos.com/MLM-1396706411-casa-sola-en-venta-las-huertas-_JM,"$2,400,000",Carmen,Fraccionamiento Las Huertas,200 m²,,4,3,,,0 años,,180 m²,,,,,,,,,,,,,,
1393677680,campeche,casa,https://casa.metroscubicos.com/MLM-1393677680-casa-sola-en-venta-morelos-_JM,"$4,000,000",Carmen,Morelos,300 m²,,3,3,,,0 años,,200 m²,,,,,,,,,,,,,,
1405619498,campeche,casa,https://casa.metroscubicos.com/MLM-1405619498-casa-en-isla-aguada-_JM,"$610,000",Carmen,1 De Mayo (PlayÃ³n),96 mÂ²,,,,,,,,56 mÂ²,2,1,7 aÃ±os,,,,,,,,,,,
1408741320,campeche,casa,https://casa.metroscubicos.com/MLM-1408741320-casa-sola-en-venta-hector-perez-martinez-_JM,"$1,400,000",Carmen,Dr. Hector Pérez Martínez,168 m²,,2,1,,,0 años,,168 m²,,,,,,,,,,,,,,
1405619483,campeche,comoda,https://casa.metroscubicos.com/MLM-1405619483-comoda-casa-en-villas-de-santa-ana-_JM,"$575,000",Carmen,1 De Mayo (Playón),42 m²,,1,1,,,11 años,,63 m²,,,,,,,,,,,,,,
1408747307,campeche,casa,https://casa.metroscubicos.com/MLM-1408747307-casa-sola-en-venta-morelos-_JM,"$3,500,000",Carmen,Morelos,400 m²,,2,2,,,0 años,,400 m²,,,,,,,,,,,,,,
1408741261,campeche,casa,https://casa.metroscubicos.com/MLM-1408741261-casa-sola-en-venta-santa-margarita-_JM,"$3,000,000",Carmen,Santa Margarita,400 m²,,3,2,,,0 años,,400 m²,,,,,,,,,,,,,,
1390467188,campeche,se,https://casa.metroscubicos.com/MLM-1390467188-se-vende-hermosa-casa-en-maderas-campeche-muy-cerca-del-aeropuerto-regalada-cc-_JM,"$385,000",Carmen,Maderas,210 m²,,4,3,,,,,199 m²,,,,,,,,,,,,,,
1365221455,campeche,casa,https://casa.metroscubicos.com/MLM-1365221455-casa-sola-en-venta-manigua-_JM,"$450,000",Carmen,Manigua,126 mÂ²,,,,,,,,126 mÂ²,1,1,0 aÃ±os,,,,,,,,,,,
1381155937,campeche,casa,https://casa.metroscubicos.com/MLM-1381155937-casa-en-venta-en-santa-ana-a-unos-minutos-del-centro-_JM,"$3,200,000",Campeche,Santa Ana,270 m²,,4,3,,2,,,250 m²,,,,,1,,,,,,,,,
1365113885,campeche,casa,https://casa.metroscubicos.com/MLM-1365113885-casa-sola-en-venta-santa-rita-ii-_JM,"$700,000",Carmen,Santa Margarita,120 mÂ²,,,,,,,,120 mÂ²,1,1,0 aÃ±os,,,,,,,,,,,
1394239410,campeche,casa,https://casa.metroscubicos.com/MLM-1394239410-casa-sola-en-venta-playa-palmas-_JM,"$3,385,000",Carmen,Playa Palmas,200 m²,,3,4,,,0 años,,200 m²,,,,,,,,,,,,,,
1394297536,campeche,casa,https://casa.metroscubicos.com/MLM-1394297536-casa-sola-en-venta-evergreen-_JM,"$2,450,000",Carmen,Fraccionamiento Evergreén,127 m²,,3,3,,,0 años,,170 m²,,,,,,,,,,,,,,
871936831,campeche,casas,https://casa.metroscubicos.com/MLM-871936831-casas-en-venta-en-fracc-esperanzas-_JM,"$2,700,000",Carmen,Privada Las Esperanzas,185 m²,7,3,3,2,,0 años,,162 m²,,,,,,,,,,,,,,
1394297534,campeche,casa,https://casa.metroscubicos.com/MLM-1394297534-casa-sola-en-venta-mediterraneo-_JM,"$1,700,000",Carmen,Mediterráneo,96 m²,,3,3,,,0 años,,156 m²,,,,,,,,,,,,,,
1308416159,campeche,mm72,https://casa.metroscubicos.com/MLM-1308416159-mm72-venta-de-casa-remate-bancario-en-puebla-puebla-_JM,"$1,696,900",Puebla,San Baltasar Campeche,246 m²,,3,2,,,,,267 m²,,,,,,,,,,,,,,
1394297538,campeche,casa,https://casa.metroscubicos.com/MLM-1394297538-casa-sola-en-venta-fracc-res-san-miguel-_JM,"$1,500,000",Carmen,Fraccionamiento Residencial San Miguel,91 m²,,3,2,,,0 años,,96 m²,,,,,,,,,,,,,,
1394340848,campeche,casa,https://casa.metroscubicos.com/MLM-1394340848-casa-sola-en-venta-bugambilias-_JM,"$1,850,000",Carmen,Bugambilias,98 m²,,3,3,,,0 años,,156 m²,,,,,,,,,,,,,,
1371875031,campeche,excelente,https://casa.metroscubicos.com/MLM-1371875031-excelente-remate-en-campeche-bcf-_JM,"$2,640,980",Carmen,Bivalbo,213 m²,,4,2,2,,,,390 m²,,,,,,,,,,,,,,
1380596399,campeche,casa,https://casa.metroscubicos.com/MLM-1380596399-casa-en-venta-fracc-privanzas-cd-del-carmen-campeche-gjs-_JM,"$1,873,625",Carmen,Fraccionamiento Privanzas,180 m²,,4,3,2,2,15 años,,240 m²,,,,,,,,,,,,,,
1308616432,campeche,casa,https://casa.metroscubicos.com/MLM-1308616432-casa-habitacion-con-02-departamentos-adicionales-_JM,"$1,300,000",Carmen,23 De Julio,300 m²,,4,3,2,,0 años,,176 m²,,,,,,,,,,,,,,
1410391106,campeche,cg,https://casa.metroscubicos.com/MLM-1410391106-cg-remate-d-casa-al-30-d-su-valor-comercial-en-santa-rita-cd-del-carmen-_JM,"$1,949,370",Carmen,Santa Rita,168 m²,,3,2,1,2,,,190 m²,,,,,,,,,,,,,,
1394791274,campeche,casa,https://casa.metroscubicos.com/MLM-1394791274-casa-sola-en-venta-fracc-res-del-lago-_JM,"$2,100,000",Carmen,Fracc. Residencial Del Lago,300 m²,,2,2,,,0 años,,100 m²,,,,,,,,,,,,,,
1421619456,campeche,jr,https://casa.metroscubicos.com/MLM-1421619456-jr-venta-de-bonita-casa-en-maderas-ciudad-del-carmen-_JM,"$1,080,404",Carmen,Maderas,107 m²,,3,2,1,1,,,107 m²,,,,,,,,,,,,,,
1405630863,campeche,local,https://casa.metroscubicos.com/MLM-1405630863-local-comercial-_JM,"$1,980,000",Carmen,1 De Mayo (Playón),165 m²,,1,,,,11 años,,190 m²,,,,,,,,,,,,,,
871936810,campeche,casa,https://casa.metroscubicos.com/MLM-871936810-casa-venta-residencial-mar-azul-modelo-mega-estudio-_JM,"$2,465,288",Carmen,Ciudad Del Carmen Centro,160 m²,7,3,3,1,,0 años,,161 m²,,,,,,,,,,,,,,
962373155,campeche,rancho,https://casa.metroscubicos.com/MLM-962373155-rancho-en-campeche-con-servicios-_JM,"$5,215,000",Campeche,Campeche 1,1490000 mÂ²,,,,,,,,1 mÂ²,,,0 aÃ±os,,,,,,,,,,,
1393684816,campeche,casa,https://casa.metroscubicos.com/MLM-1393684816-casa-en-remate-al-70-menos-d-su-valor-comercial-en-sta-rita-cd-del-carmen-cg-_JM,"$631,000",Carmen,Santa Rita,100 m²,,2,1,1,1,,,62 m²,,,,,,,,,,,,,,
871936811,campeche,venta,https://casa.metroscubicos.com/MLM-871936811-venta-casa-en-residencial-mar-azul-modelo-mega-plus-_JM,"$2,576,416,000",Carmen,Ciudad Del Carmen Centro,160 m²,6,3,2,2,,0 años,,176 m²,,,,,,,,,,,,,,
1413476967,campeche,casa,https://casa.metroscubicos.com/MLM-1413476967-casa-sola-en-venta-santa-rita-_JM,"$530,000",Carmen,Santa Rita,100 m²,,2,1,,,0 años,,62 m²,,,,,,,,,,,,,,
871940146,campeche,venta,https://casa.metroscubicos.com/MLM-871940146-venta-casas-modelo-plus-en-residencial-mar-azul-_JM,"$2,450,000",Carmen,Ciudad Del Carmen Centro,160 m²,7,3,3,2,,0 años,,139 m²,,,,,,,,,,,,,,
1400356618,campeche,casa,https://casa.metroscubicos.com/MLM-1400356618-casa-uso-de-suelo-en-venta-francisco-i-madero-_JM,"$4,500,000",Carmen,Francisco I Madero,500 m²,,9,9,,,0 años,,400 m²,,,,,,,,,,,,,,
1385252408,campeche,casa,https://casa.metroscubicos.com/MLM-1385252408-casa-en-venta-en-cuidad-del-carmen-campeche-jhg-_JM,"$432,000",Carmen,Maderas,90 m²,,2,1,1,,,,90 m²,,,,,,,,,,,,,,
1393710807,campeche,eh,https://casa.metroscubicos.com/MLM-1393710807-eh-preciosa-casa-en-maderas-ciudad-del-carmen-campeche-_JM,"$358,600",Carmen,Maderas,100 m²,,3,2,1,3,,,200 m²,,,,,,,,,,,,,,
1337706195,campeche,casa,https://casa.metroscubicos.com/MLM-1337706195-casa-hermosa-2-recamaras-privanza-campeche-gjs-_JM,"$1,873,625",Campeche,Otros,200 m²,,2,1,1,,,,180 m²,,,,,,,,,,,,,,
1393711293,campeche,eh,https://casa.metroscubicos.com/MLM-1393711293-eh-casa-en-maderas-ciudad-del-carmen-campeche-_JM,"$386,000",Carmen,Maderas,100 m²,,2,1,1,1,,,90 m²,,,,,,,,,,,,,,
1385993501,campeche,casa,https://casa.metroscubicos.com/MLM-1385993501-casa-sola-en-venta-justicia-social-_JM,"$618,000",Campeche,Lomas Delicias,175 m²,,2,1,,,0 años,,94 m²,,,,,,,,,,,,,,
1393665833,campeche,eh,https://casa.metroscubicos.com/MLM-1393665833-eh-oportunidad-de-casa-en-maderas-ciudad-del-carmen-campeche-_JM,"$386,000",Carmen,Maderas,100 m²,,2,1,1,1,,,90 m²,,,,,,,,,,,,,,
1393280041,campeche,eh,https://casa.metroscubicos.com/MLM-1393280041-eh-oportunidad-de-casa-en-maderas-campeche-_JM,"$333,000",Carmen,Maderas,100 m²,,2,1,1,1,,,90 m²,,,,,,,,,,,,,,
1402404794,campeche,casa,https://casa.metroscubicos.com/MLM-1402404794-casa-sola-en-venta-barrio-de-san-jose-_JM,"$2,400,300",Campeche,San José,350 m²,,3,2,,,0 años,,350 m²,,,,,,,,,,,,,,
1393214678,campeche,eh,https://casa.metroscubicos.com/MLM-1393214678-eh-preciosa-casa-en-maderas-campeche-_JM,"$385,000",Carmen,Maderas,100 m²,,3,2,1,3,,,200 m²,,,,,,,,,,,,,,
1384372632,campeche,casa,https://casa.metroscubicos.com/MLM-1384372632-casa-sola-en-venta-san-baltazar-campeche-_JM,"$1,576,000",Puebla,San Baltasar Campeche,246 m²,,3,2,,,0 años,,267 m²,,,,,,,,,,,,,,
1400013370,campeche,casa,https://casa.metroscubicos.com/MLM-1400013370-casa-sola-en-venta-buenavista-_JM,"$693,900",Carmen,Fraccionamiento Buenavista,100 m²,,3,2,,,0 años,,100 m²,,,,,,,,,,,,,,
1393275570,campeche,eh,https://casa.metroscubicos.com/MLM-1393275570-eh-casa-en-maderas-campeche-_JM,"$358,300",Carmen,Maderas,100 m²,,2,1,1,1,,,90 m²,,,,,,,,,,,,,,
1393233697,campeche,eh,https://casa.metroscubicos.com/MLM-1393233697-eh-oportunidad-de-bonita-casa-en-maderas-campeche-_JM,"$385,000",Carmen,Maderas,100 m²,,2,1,1,1,,,90 m²,,,,,,,,,,,,,,
1405713080,campeche,casa,https://casa.metroscubicos.com/MLM-1405713080-casa-sola-en-venta-bivalbo-_JM,"$2,815,200",Carmen,Bivalbo,300 m²,,3,2,,,0 años,,300 m²,,,,,,,,,,,,,,
1337712789,campeche,casa,https://casa.metroscubicos.com/MLM-1337712789-casa-hermosa-2-recamaras-centro-campeche-gjs-_JM,"$1,934,527",Campeche,Otros,75 m²,,2,1,,1,,,75 m²,,,,,,,,,,,,,,
1365253686,campeche,casa,https://casa.metroscubicos.com/MLM-1365253686-casa-sola-en-venta-miguel-de-la-madrid-_JM,"$1,850,000",Carmen,Miguel De La Madrid,96 m²,,2,3,,,0 años,,96 m²,,,,,,,,,,,,,,
871942883,campeche,casa,https://casa.metroscubicos.com/MLM-871942883-casa-en-venta-en-mar-azul-modelo-super-mega-_JM,"$2,596,259",Carmen,Ciudad Del Carmen Centro,160 m²,7,3,3,2,,0 años,,179 m²,,,,,,,,,,,,,,
1415862061,campeche,casa,https://casa.metroscubicos.com/MLM-1415862061-casa-en-venta-fracc-sta-rita-iii-cd-del-carmen-campeche-gjs-_JM,"$750,000",Carmen,Fraccionamiento Santa Rita III,65 m²,,2,2,1,1,10 años,,100 m²,,,,,,,,,,,,,,
1411501812,campeche,gs,https://casa.metroscubicos.com/MLM-1411501812-gs-casa-en-venta-por-remate-bancario-_JM,"$1,949,370",Carmen,Santa Rita,130 m²,,3,2,2,,,,95 m²,,,,,,,,,,,,,,
1415805896,campeche,casa,https://casa.metroscubicos.com/MLM-1415805896-casa-en-venta-fraccsta-rita-cd-del-carmen-campeche-gjs-_JM,"$750,000",Carmen,Fraccionamiento Santa Rita III,65 m²,,2,2,1,1,10 años,,100 m²,,,,,,,,,,,,,,
1409631420,campeche,venta,https://casa.metroscubicos.com/MLM-1409631420-venta-de-casa-maderas-cd-del-carmen-campeche-st3589-dm-_JM,"$278,921",Carmen,Maderas,95 m²,,3,1,2,,,,85 m²,,,,,,,,,,,,,,
1410375033,campeche,dm1,https://casa.metroscubicos.com/MLM-1410375033-dm1-casa-de-remate-bancario-en-coctera-v-palma-real-campeche-_JM,"$327,035",Campeche,Fraccionamiento Cocotero de las Palmas,120 m²,,3,2,1,2,,,180 m²,,,,,,,,,,,,,,
1410125742,campeche,dm1,https://casa.metroscubicos.com/MLM-1410125742-dm1-casa-de-remate-bancario-en-jabin-pueblo-maya-maderas-campeche-_JM,"$278,921",Carmen,Fraccionamiento Pueblo Maya,90 m²,,2,1,1,,,,90 m²,,,,,,,,,,,,,,
1409777318,campeche,dm1,https://casa.metroscubicos.com/MLM-1409777318-dm1-casa-de-remate-en-fracc-santa-monica-villas-de-san-jose-carmen-campeche-_JM,"$421,645",Carmen,Fraccionamiento Santa Mónica,65 m²,,2,1,1,,,,65 m²,,,,,,,,,,,,,,
1394781266,campeche,casa,https://casa.metroscubicos.com/MLM-1394781266-casa-en-venta-barrio-san-jose-campeche-camp-gjs-_JM,"$2,176,900",Campeche,San José,120 m²,,3,3,1,2,18 años,,180 m²,,,,,,,,,,,,,,
1411574793,campeche,st1033,https://casa.metroscubicos.com/MLM-1411574793-st1033-casa-en-remate-en-carmen-campeche-dm-_JM,"$1,417,112",Carmen,Fraccionamiento Palmira,80 m²,1,2,1,1,2,7 años,,98 m²,,,,,,,,,,,,,,
1410390334,campeche,dm1,https://casa.metroscubicos.com/MLM-1410390334-dm1-casa-de-remate-bancario-en-santa-rita-carmen-campeche-_JM,"$1,949,370",Carmen,Santa Rita,150 m²,,2,1,1,,,,150 m²,,,,,,,,,,,,,,
1355970738,campeche,hm,https://casa.metroscubicos.com/MLM-1355970738-hm-casa-en-venta-lomas-de-san-rafael-campeche-_JM,"$1,420,000",Campeche,Lomas De San Rafael,89 m²,,4,1,1,,,,89 m²,,,,,,,,,,,,,,
880414337,campeche,casa,https://casa.metroscubicos.com/MLM-880414337-casa-en-parque-campeche-_JM,"$3,550,000",San Andrés Cholula,Lomas de Angelópolis,151 m²,,4,4,2,2,1 años,,270 m²,,,,,,,,,,,,,,
1355977069,campeche,hm,https://casa.metroscubicos.com/MLM-1355977069-hm-casa-en-venta-san-jose-campeche-_JM,"$2,971,000",Campeche,San José,77 m²,,2,1,1,,,,77 m²,,,,,,,,,,,,,,
1424291939,campeche,venta,https://casa.metroscubicos.com/MLM-1424291939-venta-totalmente-nueva-hermosa-casa-minimalista-fraccionamiento-excelente-zona-trato-directo-_JM,"$2,850,000",Carmen,Fraccionamiento Raíces,120 m²,9,4,4,2,2,0 años,500 MXN,180 m²,,,,Poniente,1,,,,,,,,,
1398838221,campeche,vendo,https://casa.metroscubicos.com/MLM-1398838221-vendo-o-rento-casa-grande-centrica-en-privada-_JM,"$2,599,900",Campeche,San Francisco,190 m²,,4,4,4,2,,,280 m²,,,,,1,Casa en fraccionamiento,,,,,,,,
1404030233,campeche,oportunidad,https://casa.metroscubicos.com/MLM-1404030233-oportunidad-vendo-casa-residencial-junto-liverpool-y-malecon-alta-plusvalia-_JM,"$3,600,000",Campeche,Fraccionamiento Cocotero de las Palmas,250 m²,,3,4,2,2,15 años,,180 m²,,,,Sur,1,,,,,,,,,
1420370340,campeche,2,https://casa.metroscubicos.com/MLM-1420370340-2-recamaras-1-bano-venta-de-casa-_JM,"$1,050,000",Campeche,Jardines,200 m²,,2,1,1,,,,200 m²,,,,,,,,,,,,,,
1424718837,campeche,casa,https://casa.metroscubicos.com/MLM-1424718837-casa-en-venta-a-pocos-kilometros-del-centro-historico-de-la-ciudad-de-campeche-mexico-_JM,"$1,550,000",Campeche,San Roman,14280 m²,,1,1,1,1,,,8041 m²,,,,,,,,,,,,,,
1408266253,campeche,venta,https://casa.metroscubicos.com/MLM-1408266253-venta-de-casa-en-campeche-campeche-_JM,"$1,500,000",Campeche,Lerma,319 m²,,2,1,1,,,,170 m²,,,,,,,,,,,,,,
1323300240,campeche,vendo,https://departamento.metroscubicos.com/MLM-1323300240-vendo-departamento-campeche-252-hipodromo-condesa-_JM,"$5,000,000",Cuauhtémoc,Condesa,110 m²,,2,2,2,2,10 años,1300 MXN,110 m²,,,,Oriente,,,4,1,Interno,,,,,
1426096534,campeche,20727,https://departamento.metroscubicos.com/MLM-1426096534-20727-campeche-hipodromo-_JM,"$6,200,000",Cuauhtémoc,Hipódromo,110 m²,,2,2,2,,,,110 m²,,,,,,,,,,,,,,
1415285614,campeche,campeche,https://departamento.metroscubicos.com/MLM-1415285614-campeche-condesa-_JM,"$6,200,000",Cuauhtémoc,Hipódromo,113 m²,3,2,1,1,,77 años,,113 m²,,,,,,,,,,,,,,
949383368,campeche,departamento,https://departamento.metroscubicos.com/MLM-949383368-departamento-en-venta-valle-poniente-santa-catarina-_JM,"$4,510,000",Carmen,El Aguacatal,72 mÂ²,,,,,1,,0 MXN,,1,,0 aÃ±os,,,,,,,,,,,
962870525,campeche,venta,https://departamento.metroscubicos.com/MLM-962870525-venta-departamento-2-recamaras-campeche-country-club-_JM,"U$S370,000",Campeche,Lerma,137 m²,4,2,2,,,0 años,,137 m²,,,,,,,,,,,,,,
1380119909,campeche,departamento,https://departamento.metroscubicos.com/MLM-1380119909-departamento-venta-valle-poniente-el-aguacatal-_JM,"$3,800,000",Carmen,El Aguacatal,67 mÂ²,6,,,2,1,,0 MXN,67 mÂ²,1,1,0 aÃ±os,,,,,,,,,,,
1378046853,campeche,15075,https://departamento.metroscubicos.com/MLM-1378046853-15075-2priv-plan-de-guadalupe-san-baltazar-campeche-_JM,"$1,700,000",Puebla,San Baltasar Campeche,124 m²,,3,2,1,,,,124 m²,,,,,,,,,,,,,,
1410860060,campeche,18987,https://departamento.metroscubicos.com/MLM-1410860060-18987-campeche-hipodromo-_JM,"$5,300,000",Cuauhtémoc,Hipódromo,106 m²,,2,2,1,,,,106 m²,,,,,,,,,,,,,,
1380138266,campeche,departamento,https://departamento.metroscubicos.com/MLM-1380138266-departamento-venta-valle-poniente-el-aguacatal-_JM,"$4,000,000",Carmen,El Aguacatal,75 mÂ²,8,,,2,1,,0 MXN,75 mÂ²,2,2,0 aÃ±os,,,,,,,,,,,
