ID,entidad,tipo,link,precio,municipio,colonia,Superficie total,Ambientes,Recámaras,Baños,Estacionamientos,Cantidad de pisos,Antigüedad,Cuota mensual de mantenimiento,Superficie construida,RecÃ¡maras,BaÃ±os,AntigÃ¼edad,Orientación,Bodegas,Tipo de propiedad,Departamentos por piso,Número de piso de la unidad,Disposición,Acceso,Metros de frente,Metros de fondo,DisposiciÃ³n del lote,Forma del terreno
1408374429,campeche,venta,https://departamento.metroscubicos.com/MLM-1408374429-venta-de-departamentos-colonia-el-lechugal-zona-santa-catarina-_JM,"$2,887,752",Champotón,El Lechugal,74 m²,,2,2,,1,0 años,0 MXN,74 m²,,,,,,,,,,,,,,
957854836,campeche,departamento,https://departamento.metroscubicos.com/MLM-957854836-departamento-el-lechugal-_JM,"$2,890,000",Champotón,El Lechugal,74 m²,,2,2,1,,0 años,0 MXN,74 m²,,,,,,,,,,,,,,
1408281864,campeche,departamento,https://departamento.metroscubicos.com/MLM-1408281864-departamento-en-venta-el-lechugal-zona-santa-catarina-_JM,"$3,308,744",Champotón,El Lechugal,93 m²,,3,2,2,,0 años,0 MXN,93 m²,,,,,,,,,,,,,,
815156326,campeche,departamento,https://departamento.metroscubicos.com/MLM-815156326-departamento-atasta-_JM,"$2,300,000",Carmen,Atasta,151 m²,,3,2,2,2,0 años,0 MXN,151 m²,,,,,,,,,,,,,,
1390014125,campeche,16575,https://departamento.metroscubicos.com/MLM-1390014125-16575-campeche-roma-sur-_JM,"$4,895,000",Cuauhtémoc,Roma Sur,91 m²,,2,2,1,,,,91 m²,,,,,,,,,,,,,,
1412146231,campeche,venta,https://departamento.metroscubicos.com/MLM-1412146231-venta-de-departamentos-frente-al-mar-en-el-country-club-campeche-_JM,"U$S289,916",Campeche,Campeche,99 mÂ²,,,,1,,,,99 mÂ²,2,2,0 aÃ±os,,,,,,,,,,,
1391065981,campeche,departamento,https://departamento.metroscubicos.com/MLM-1391065981-departamento-en-venta-balancancito-_JM,"$3,255,000",Candelaria,Rancho Balancancito,,,,,,,,,89 mÂ²,2,2,0 aÃ±os,,,,,,,,,,,
1390639136,campeche,departamento,https://departamento.metroscubicos.com/MLM-1390639136-departamento-en-venta-balancancito-_JM,"$5,932,500",Candelaria,Rancho Balancancito,,,,,,,,,198 mÂ²,3,2,0 aÃ±os,,,,,,,,,,,
949394332,campeche,venta,https://departamento.metroscubicos.com/MLM-949394332-venta-departamento-distrito-domo-santa-catarina-_JM,"$2,887,752",ChampotÃ³n,El Lechugal,74 mÂ²,,,,2,,,0 MXN,,2,,0 aÃ±os,,,,,,,,,,,
1408988807,campeche,departamento,https://departamento.metroscubicos.com/MLM-1408988807-departamento-el-aguacatal-_JM,"$3,533,181",Carmen,El Aguacatal,74 mÂ²,,,,,,,0 MXN,,2,2,0 aÃ±os,,,,,,,,,,,
1398629145,campeche,17778,https://departamento.metroscubicos.com/MLM-1398629145-17778-campeche-hipodromo-_JM,"$5,300,000",Cuauhtémoc,Hipódromo,110 m²,,2,2,2,,,,110 m²,,,,,,,,,,,,,,
1399446549,campeche,17790,https://departamento.metroscubicos.com/MLM-1399446549-17790-campeche-hipodromo-condesa-_JM,"U$S16,300,000",Cuauhtémoc,Hipodromo Condesa,235 m²,,3,3,2,,,,235 m²,,,,,,,,,,,,,,
949386997,campeche,pre,https://departamento.metroscubicos.com/MLM-949386997-pre-venta-departamento-torre-caliza-valle-poniente-santa-catarina-_JM,"$2,600,000",ChampotÃ³n,El Lechugal,80 mÂ²,,,,1,1,,0 MXN,,2,2,0 aÃ±os,,,,,,,,,,,
1317108580,campeche,228,https://departamento.metroscubicos.com/MLM-1317108580-228-campeche-hipodromo-_JM,"$7,750,000",Cuauhtémoc,Hipódromo,143 m²,,3,1,,,,,143 m²,,,,,,,,,,,,,,
1394340849,campeche,departamento,https://departamento.metroscubicos.com/MLM-1394340849-departamento-en-venta-bicentenario-_JM,"$800,000",Carmen,Vicente Guerrero 1,,,2,1,,,0 años,,100 m²,,,,,,,,,,,,,,
1353915250,campeche,departamento,https://departamento.metroscubicos.com/MLM-1353915250-departamento-en-venta-luis-donaldo-colosio-_JM,"$1,500,000",Carmen,Luis Donaldo Colosio,,,4,4,,,0 años,,128 m²,,,,,,,,,,,,,,
949386994,campeche,pre,https://departamento.metroscubicos.com/MLM-949386994-pre-venta-departamento-torre-caliza-valle-poniente-santa-catarina-_JM,"$2,100,000",ChampotÃ³n,El Lechugal,60 mÂ²,,,,1,1,,0 MXN,4 mÂ²,2,2,0 aÃ±os,,,,,,,,,,,
1404858466,campeche,calle,https://departamento.metroscubicos.com/MLM-1404858466-calle-en-golfo-de-campeche-tacuba-miguel-hidalgo-cdmx-syp-_JM,"$1,970,700",Miguel Hidalgo,Tacuba,139 m²,,3,2,1,,,,139 m²,,,,,,,,,,,,,,
1403879515,campeche,amplio,https://departamento.metroscubicos.com/MLM-1403879515-amplio-depa-en-gofo-de-campeche-tacuba-oportunidad-fvc-_JM,"$1,970,700",Miguel Hidalgo,Tacuba,139 m²,,3,2,1,,,,139 m²,,,,,1,,,,,,,,,
1407963817,campeche,excelente,https://departamento.metroscubicos.com/MLM-1407963817-excelente-departamento-en-golfo-de-campeche-tacuba-oportunidad-aefp-_JM,"$1,970,700",Miguel Hidalgo,Tacuba,139 m²,,3,2,1,,,,139 m²,,,,,,,,,,,,,,
1383064456,campeche,departamento,https://departamento.metroscubicos.com/MLM-1383064456-departamento-lerma-_JM,"$2,450,000",Campeche,Lerma,90 mÂ²,,,,2,1,,0 MXN,,2,2,0 aÃ±os,,,,,,,,,,,
1399982235,campeche,17934,https://departamento.metroscubicos.com/MLM-1399982235-17934-campeche-hipodromo-_JM,"$6,750,000",Cuauhtémoc,Hipódromo,173 m²,,3,1,,,,,173 m²,,,,,,,,,,,,,,
1414367834,campeche,venta,https://departamento.metroscubicos.com/MLM-1414367834-venta-de-departamentos-en-el-country-club-campeche-_JM,"U$S158,361",Campeche,Campeche,40 mÂ²,,,,1,,,,40 mÂ²,2,2,0 aÃ±os,,,,,,,,,,,
1395387224,campeche,se,https://departamento.metroscubicos.com/MLM-1395387224-se-vende-hermosa-casa-en-maderas-campeche-muy-cerca-del-aeropuerto-regalada-cc-_JM,"$385,000",Carmen,Maderas,199 m²,,4,2,,,,,210 m²,,,,,,,,,,,,,,
1422820808,campeche,departamento,https://departamento.metroscubicos.com/MLM-1422820808-departamento-circuito-juan-pablo-2o-_JM,"$610,000",Puebla,San Baltasar Campeche,53 m²,,2,1,,,,,53 m²,,,,,,,,,,,,,,
1400524327,campeche,campeche,https://departamento.metroscubicos.com/MLM-1400524327-campeche-252-en-la-emblematica-colonia-condesa-_JM,"$5,900,000",Cuauhtémoc,Hipodromo Condesa,110 m²,,2,2,2,5,14 años,,110 m²,,,,,,,2,5,,,,,,
1407728594,campeche,terreno,https://terreno.metroscubicos.com/MLM-1407728594-terreno-en-venta-en-campeche-175-o-350-hectareas-campeche-_JM,"$4,900,000",ChampotÃ³n,Sihochac,175 mÂ²,,,,,,,0 MXN,,,,,,,,,,,Otro,,,,
952056815,campeche,exclusivo,https://terreno.metroscubicos.com/MLM-952056815-exclusivo-terreno-en-country-club-campeche-con-vista-al-mar-_JM,"$6,995,000",Campeche,Campeche 1,814 m²,,,,,,,,,,,,,,,,,,Otro,,,,
865954668,campeche,lotes,https://terreno.metroscubicos.com/MLM-865954668-lotes-en-carretera-puerto-real-_JM,"$720,000",Carmen,Ciudad Del Carmen Centro,1 mÂ²,,,,,,,,,,,,,,,,,,Otro,,,,
865954603,campeche,terreno,https://terreno.metroscubicos.com/MLM-865954603-terreno-con-casa-en-km-35-_JM,"$6,000,000",Carmen,Ciudad Del Carmen Centro,1 m²,,,,,,,,,,,,,,,,,,Otro,,,,
808589991,campeche,terreno,https://terreno.metroscubicos.com/MLM-808589991-terreno-aquiles-serdan-_JM,"$1,250",ChampotÃ³n,Aquiles SerdÃ¡n,2000 mÂ²,,,,,,,0 MXN,,,,,,,,,,,Otro,,,,
1358206201,campeche,rancho,https://terreno.metroscubicos.com/MLM-1358206201-rancho-agricola-ganadero-en-venta-de-90-hectareas-en-champoton-campeche-_JM,"$8,199,987",Campeche,Champotón,900000 m²,,,,,,,0 MXN,,,,,,,,,,,Otro,,,,
1402404208,campeche,terreno,https://terreno.metroscubicos.com/MLM-1402404208-terreno-rustico-en-venta-16-hectareas-sobre-carretera-_JM,"$3,600,000",Carmen,Isla De Aguada,80000 mÂ²,,,,,,,,,,,,,,,,,,-,,,,
1326022066,campeche,venta,https://terreno.metroscubicos.com/MLM-1326022066-venta-199-hectareas-para-cultivo-y-ganado-_JM,"$9,950,000",Carmen,Ciudad Del Carmen Centro,1990000 mÂ²,,,,,,,,,,,,,,,,,,Otro,,,,
865958187,campeche,terreno,https://terreno.metroscubicos.com/MLM-865958187-terreno-comercial-industrial-con-oficinas-y-galera-_JM,"$37,000,000",Carmen,Isla de Tris,1 m²,,,,,,,,,,,,,,,,,,Otro,,,,
1358183670,campeche,terrenos,https://terreno.metroscubicos.com/MLM-1358183670-terrenos-en-venta-los-6-lotes-juntos-son-14683-has-xpujil-calakmul-campeche-_JM,"$160,662,000",Calakmul,Xpujil,146834700 m²,,,,,,,0 MXN,,,,,,,,,,,Otro,,,,
865961816,campeche,terreno,https://terreno.metroscubicos.com/MLM-865961816-terreno-en-country-club-_JM,"$1,600,000",Carmen,Bivalbo,225 mÂ²,,,,,,,,,,,,,,,,,,Otro,,,,
871940121,campeche,vendo,https://terreno.metroscubicos.com/MLM-871940121-vendo-dos-terrenos-en-playa-en-km-35-_JM,"$2,000",Carmen,Isla de Tris,1400 m²,,,,,,,,,,,,,,,,,,Otro,,,,
927570292,campeche,104,https://terreno.metroscubicos.com/MLM-927570292-104-has-en-el-valle-de-campeche-para-agricultura-o-ganaderia-_JM,"$2,995,000",Campeche,Otros,1043800 mÂ²,,,,,,,,,,,,,,,,,,Otro,,,,
752961405,campeche,terrenos,https://terreno.metroscubicos.com/MLM-752961405-terrenos-en-venta-en-la-bahia-de-champoton-campeche-_JM,"$1,500",ChampotÃ³n,Otros,1500 mÂ²,,,,,,,,,,,,,,,,,,Otro,,,,
865954632,campeche,terreno,https://terreno.metroscubicos.com/MLM-865954632-terreno-en-privada-punta-del-este-_JM,"$2,200,000",Carmen,Real Del Carmen,640 mÂ²,,,,,,,,,,,,,,,,,,Otro,,,,
927594914,campeche,excelente,https://terreno.metroscubicos.com/MLM-927594914-excelente-rancho-agricola-y-ganadero-listo-para-trabajar-_JM,"$72,600,000",ChampotÃ³n,Champoton,6050000 mÂ²,,,,,,,,,,,,,,,,,,Otro,,,,
1417747326,campeche,terreno,https://terreno.metroscubicos.com/MLM-1417747326-terreno-ejido-uayamon-_JM,"$262,546",Campeche,Uayamon,920 mÂ²,,,,,,,0 MXN,,,,,,,,,,,Otro,,,,
1398171663,campeche,santa,https://terreno.metroscubicos.com/MLM-1398171663-santa-ana-campeche-propiedad-ubicada-a-10-min-del-malecon-_JM,"$9,500,000",Campeche,Santa Ana,3575 mÂ²,,,,,,,,,,,,,,,,,,Otro,,,,
1402436577,campeche,terreno,https://terreno.metroscubicos.com/MLM-1402436577-terreno-en-venta-en-playa-de-sabancuy-campeche-_JM,"U$S40,000",Carmen,Sabancuy,60008 m²,,,,,,,,,,,,,,,,,,-,,,,
954695754,campeche,terreno,https://terreno.metroscubicos.com/MLM-954695754-terreno-en-residencial-san-lorenzo-en-primera-fila-_JM,"$1,200,000",Campeche,Ejido San Lorenzo,716 mÂ²,,,,,,,0 MXN,,,,,,,,,,,Otro,,,,
1400706798,campeche,terreno,https://terreno.metroscubicos.com/MLM-1400706798-terreno-san-joaquin-_JM,"$42,339,385",Campeche,San JoaquÃ­n,5292423 mÂ²,,,,,,,0 MXN,,,,,,,,,,,Otro,,,,
1365298278,campeche,terreno,https://terreno.metroscubicos.com/MLM-1365298278-terreno-en-venta-isla-aguada-_JM,"$1,200,000",Carmen,Isla De Aguada,1560 mÂ²,,,,,,,,,,,,,,,,,,-,,,,
1416245773,campeche,terreno,https://terreno.metroscubicos.com/MLM-1416245773-terreno-en-venta-en-exclusivo-country-club-campeche-1086-metros-cuadrados-con-vista-al-mar-_JM,"$9,777,240",Carmen,Colonia 1 de Mayo (Playón),1086 m²,,,,,,,,,,,,,,,,,,-,,,,
949862852,campeche,la,https://terreno.metroscubicos.com/MLM-949862852-la-vida-se-disfruta-pero-si-es-en-campeche-country-club-dif-_JM,"$1,300,000",Campeche,Campeche 1,500 mÂ²,,,,,,,,,,,,,,,,,,Otro,,,,
1314234510,campeche,terreno,https://terreno.metroscubicos.com/MLM-1314234510-terreno-en-venta-de-6400-mts-en-tenabo-campeche-_JM,"$291,000",Tenabo,Colonia Tenabo Centro,6400 mÂ²,,,,,,,,,,,,,,,,,,Otro,,,,
1387828237,campeche,macrolotes,https://terreno.metroscubicos.com/MLM-1387828237-macrolotes-agricola-en-venta-champoton-campeche-_JM,"$80,183",ChampotÃ³n,Champoton,2500 mÂ²,,,,,,,,,,,,,,,,,,Otro,,,,
1402392468,campeche,venta,https://terreno.metroscubicos.com/MLM-1402392468-venta-de-terreno-rustico-a-30-minutos-de-isla-aguada-campeche-_JM,"$3,600,000",Carmen,Sabancuy,81747 mÂ²,,,,,,,,,,,,,,,,,,-,,,,
1387209033,campeche,venta,https://terreno.metroscubicos.com/MLM-1387209033-venta-1500-ha-entre-pomuch-y-tenabo-_JM,"$45,000",Tenabo,Colonia Tenabo Centro,,,,,,,,,,,,,,,,,,,Otro,,,,
1402417247,campeche,en,https://terreno.metroscubicos.com/MLM-1402417247-en-venta-terreno-de-inversion-en-cerca-del-cerro-de-buena-ventura-champoton-campeche-_JM,"$3,150,000",ChampotÃ³n,Ejido Buenaventura,900000 mÂ²,,,,,,,,,,,,,,,,,,-,,,,
1385552175,campeche,terreno,https://terreno.metroscubicos.com/MLM-1385552175-terreno-comercial-en-venta-san-baltazar-campeche-_JM,"$2,700,000",Puebla,San Baltasar Campeche,258 mÂ²,,,,,,,,,,,,,,,,,,-,,,,
1402417265,campeche,terreno,https://terreno.metroscubicos.com/MLM-1402417265-terreno-en-venta-a-orilla-del-mar-en-sabancuy-_JM,"U$S37,000",Campeche,Champotón,,,,,,,,,,,,,,,,,,,-,,,,
1363014049,campeche,terrenos,https://terreno.metroscubicos.com/MLM-1363014049-terrenos-en-venta-en-prado-campeche-_JM,"$18,725,000",Campeche,Prado,5350 m²,,,,,,,,,,,,,,,,,,-,,,,
1387517670,campeche,se,https://terreno.metroscubicos.com/MLM-1387517670-se-vende-terreno-de-oportunidad--_JM,"$13,500,000",Hopelchen,Colonia Hopelchen Centro,12849730 mÂ²,,,,,,,,,,,,,,,,,,Otro,,,,
942740170,campeche,terrenos,https://terreno.metroscubicos.com/MLM-942740170-terrenos-en-arrecifes-en-venta-_JM,"$6,420,000",Carmen,Ciudad Del Carmen Centro,1 m²,,,,,,,,,,,,,,,,,,Otro,,,,
1416252037,campeche,venta,https://terreno.metroscubicos.com/MLM-1416252037-venta-terreno-en-col-bellavista-_JM,"$430,000",Campeche,Bellavista,160 mÂ²,,,,,,,,,,,,,,,,,,-,,,,
1363352740,campeche,terreno,https://terreno.metroscubicos.com/MLM-1363352740-terreno-en-venta-isla-aguada-_JM,"$700,000",Carmen,Isla De Aguada,400 mÂ²,,,,,,,,,,,,,,,,,,-,,,,
1376757401,campeche,terreno,https://terreno.metroscubicos.com/MLM-1376757401-terreno-comercial-en-venta-santa-amalia-_JM,"$39,800,000",Campeche,ChampotÃ³n,30000000 mÂ²,,,,,,,,,,,,,,,,,,-,,,,
927589989,campeche,terreno,https://terreno.metroscubicos.com/MLM-927589989-terreno-a-orilla-de-playa-en-sabancuy-campeche-a-35-kms-de-isla-aguada-_JM,"$1,780,000",Carmen,Sabancuy,840 m²,,,,,,,,,,,,,,,,,,Otro,,,,
951641336,campeche,se,https://terreno.metroscubicos.com/MLM-951641336-se-venden-470-hectareas-en-candelaria-camp-_JM,"$50,000",Candelaria,Candelaria Centro,4700000 mÂ²,,,,,,,,,,,,,,,,,,Otro,,,,
1422690257,campeche,terreno,https://terreno.metroscubicos.com/MLM-1422690257-terreno-comercial-en-venta-malecon-_JM,"$45,000,000",ChampotÃ³n,Conhuas,1370000 mÂ²,,,,,,,,,,,,,,,,,,-,,,,
1403091652,campeche,terreno,https://terreno.metroscubicos.com/MLM-1403091652-terreno-champoton-_JM,"$300,000",Campeche,ChampotÃ³n,542 ha,,,,,,,0 MXN,,,,,,,,,,,Otro,,,,
932860788,campeche,terreno,https://terreno.metroscubicos.com/MLM-932860788-terreno-en-la-calle-53-en-venta-_JM,"$1,000,000",Carmen,San Carlos,1 mÂ²,,,,,,,,,,,,,,,,,,Otro,,,,
865954620,campeche,se,https://terreno.metroscubicos.com/MLM-865954620-se-venden-lotes-residenciales-en-carretera-carmen-puerto-rea-_JM,"$1,553,726",Carmen,Ciudad Del Carmen Centro,1 m²,,,,,,,,,,,,,,,,,,Otro,,,,
1403111049,campeche,macrolotes,https://terreno.metroscubicos.com/MLM-1403111049-macrolotes-de-inversion-agricola-con-rendimiento-anual-hopelchen-campeche-_JM,"$175,000",Campeche,Hopelchen,5000 mÂ²,,,,,,,0 MXN,,,,,,,,,,,Otro,,,,
865954667,campeche,casa,https://terreno.metroscubicos.com/MLM-865954667-casa-con-local-en-calle-33-en-venta-_JM,"$3,800,000",Carmen,BurÃ³crata,335 mÂ²,,,,,,,,,,,,,,,,,,Otro,,,,
1390502038,campeche,terreno,https://terreno.metroscubicos.com/MLM-1390502038-terreno-en-venta-en-campeche-ideal-para-proyecto-san-joaqui-_JM,"$52,924,232",EscÃ¡rcega,Colonia EscÃ¡rcega Centro,5290000 mÂ²,,,,,,,,,,,,,,,,,,Otro,,,,
1338017583,campeche,terreno,https://terreno.metroscubicos.com/MLM-1338017583-terreno-en-venta-en-campeche-a-2-horas-de-ciudad-del-carme-_JM,"$42,339,385",Campeche,San JoaquÃ­n,5000000000 mÂ²,,,,,,,,,,,,,,,,,,Otro,,,,
871936749,campeche,venta,https://terreno.metroscubicos.com/MLM-871936749-venta-de-terreno-con-const-en-bivalvo-_JM,"$4,800,000",Carmen,Bivalbo,855 m²,,,,,,,,,,,,,,,,,,Otro,,,,
1397481822,campeche,terreno,https://terreno.metroscubicos.com/MLM-1397481822-terreno-en-venta-isla-aguada-_JM,"$700,000",Carmen,Isla De Aguada,400 mÂ²,,,,,,,,,,,,,,,,,,-,,,,
1308680945,campeche,venta,https://terreno.metroscubicos.com/MLM-1308680945-venta-terreno-_JM,"$3,500,000",Hopelchen,Colonia Hopelchen Centro,1515 mÂ²,,,,,,,,,,,,,,,,,,Otro,,,,
1408854937,campeche,terreno,https://terreno.metroscubicos.com/MLM-1408854937-terreno-en-venta-sabancuy-_JM,"$380,000",EscÃ¡rcega,RancherÃ­a JosÃ© de la Cruz Blanco,135 mÂ²,,,,,,,,,,,,,,,,,,-,,,,
1403078783,campeche,terreno,https://terreno.metroscubicos.com/MLM-1403078783-terreno-calakmul-_JM,"$2,500,000",Campeche,Calakmul,631 mÂ²,,,,,,,0 MXN,,,,,,,,,,,Otro,,,,
1402011095,campeche,terreno,https://terreno.metroscubicos.com/MLM-1402011095-terreno-en-venta-en-campeche-sabancuy-_JM,"$1,890,000",Campeche,Carmen,3364 mÂ²,,,,,,,0 MXN,,,,,,,,,,,Otro,,,,
1402036883,campeche,terreno,https://terreno.metroscubicos.com/MLM-1402036883-terreno-en-venta-en-campechecalakmul-_JM,"$34,308,000",Campeche,Calakmul,2402 ha,,,,,,,0 MXN,,,,,,,,,,,Otro,,,,
1366666454,campeche,venta,https://terreno.metroscubicos.com/MLM-1366666454-venta-terreno-en-el-centro-de-champoton-campeche-_JM,"$8,000,000",ChampotÃ³n,ChampotÃ³n Centro,,,,,,,,,,,,,,,,,,,Otro,,,,
1398597724,campeche,terreno,https://terreno.metroscubicos.com/MLM-1398597724-terreno-agricola-en-venta-en-xcupil-hopelchen-mt-22-4542-_JM,"$40,000",Campeche,Hopelchen,1000 mÂ²,,,,,,,,,,,,,,,,,,Ripio,,,,
1406810033,campeche,xen,https://terreno.metroscubicos.com/MLM-1406810033-xen-_JM,"$300,000",ChampotÃ³n,MalecÃ³n,5420000 mÂ²,,,,,,,,,,,,,,,,,,Otro,,,,
1398555089,campeche,terreno,https://terreno.metroscubicos.com/MLM-1398555089-terreno-agricola-en-venta-en-campeche-hopelchen-mt-22-4544-_JM,"$350,000",Campeche,Hopelchen,10000 mÂ²,,,,,,,,,,,,,,,,,,Ripio,,,,
1398567368,campeche,terreno,https://terreno.metroscubicos.com/MLM-1398567368-terreno-agricola-en-hopelchen-xcupil-mt-22-4543-_JM,"$175,000",Campeche,Hopelchen,5000 mÂ²,,,,,,,,,,,,,,,,,,Ripio,,,,
1421585278,campeche,terreno,https://terreno.metroscubicos.com/MLM-1421585278-terreno-agricola-en-venta-en-xcupil-hopelchen-mt-22-4542-_JM,"$46,240",Campeche,Hopelchen,1000 mÂ²,,,,,,,,,,,,,,,,,,Ripio,,,,
1405683052,campeche,terreno,https://terreno.metroscubicos.com/MLM-1405683052-terreno-en-venta-en-hopelchem-xcupil-gy-22-4542-_JM,"$40,000",Campeche,Hopelchen,1000 mÂ²,,,,,,,,,,,,,,,,,,Ripio,,,,
1402011078,campeche,terreno,https://terreno.metroscubicos.com/MLM-1402011078-terreno-en-venta-en-campechecalakmul-_JM,"$22,063,000",Campeche,Calakmul,2562 ha,,,,,,,0 MXN,,,,,,,,,,,Otro,,,,
1421584545,campeche,terreno,https://terreno.metroscubicos.com/MLM-1421584545-terreno-agricola-en-venta-en-campeche-hopelchen-mt-22-4544-_JM,"$462,400",Campeche,Hopelchen,10000 mÂ²,,,,,,,,,,,,,,,,,,Ripio,,,,
1399311996,campeche,terreno,https://terreno.metroscubicos.com/MLM-1399311996-terreno-agricola-en-hopelchen-xcupil-rt-22-4543-_JM,"$175,000",Campeche,Hopelchen,5000 mÂ²,,,,,,,,,,,,,,,,,,Ripio,,,,
1405715653,campeche,terreno,https://terreno.metroscubicos.com/MLM-1405715653-terreno-agricola-en-venta-en-hopelchemxcupil-gy-22-4544-_JM,"$350,000",Campeche,Hopelchen,10000 mÂ²,,,,,,,,,,,,,,,,,,Ripio,,,,
1399226951,campeche,terreno,https://terreno.metroscubicos.com/MLM-1399226951-terreno-en-venta-para-inversion-agricola-gis22-4542-_JM,"$40,000",Campeche,Hopelchen,1000 mÂ²,,,,,,,,,,,,,,,,,,Ripio,,,,
1422690273,campeche,terreno,https://terreno.metroscubicos.com/MLM-1422690273-terreno-comercial-en-venta-champoton-centro-_JM,"$28,000,000",ChampotÃ³n,ChampotÃ³n Centro,1760000 mÂ²,,,,,,,,,,,,,,,,,,-,,,,
1399418952,campeche,terreno,https://terreno.metroscubicos.com/MLM-1399418952-terreno-agricola-en-venta-en-campeche-hopelchen-rt-22-4544-_JM,"$350,000",Campeche,Hopelchen,10000 mÂ²,,,,,,,,,,,,,,,,,,Ripio,,,,
1399417612,campeche,terreno,https://terreno.metroscubicos.com/MLM-1399417612-terreno-en-venta-hopelchem-xcupil-ir-22-4542-_JM,"$40,000",Campeche,Hopelchen,1000 mÂ²,,,,,,,,,,,,,,,,,,Ripio,,,,
1421590986,campeche,terreno,https://terreno.metroscubicos.com/MLM-1421590986-terreno-agricola-en-hopelchen-xcupil-mt-22-4543-_JM,"$231,400",Campeche,Hopelchen,5000 mÂ²,,,,,,,,,,,,,,,,,,Ripio,,,,
1405664873,campeche,terreno,https://terreno.metroscubicos.com/MLM-1405664873-terreno-en-venta-en-hopelchem-xcupil-gy-22-4543-_JM,"$175,000",Campeche,Hopelchen,5000 mÂ²,,,,,,,,,,,,,,,,,,Ripio,,,,
1402068712,campeche,terreno,https://terreno.metroscubicos.com/MLM-1402068712-terreno-en-venta-en-campechecalakmul-_JM,"$23,737,000",Campeche,Calakmul,2800 ha,,,,,,,0 MXN,,,,,,,,,,,Otro,,,,
1399263169,campeche,terreno,https://terreno.metroscubicos.com/MLM-1399263169-terreno-en-venta-para-inversion-agricola-gis-22-4543-_JM,"$175,000",Campeche,Hopelchen,5000 mÂ²,,,,,,,,,,,,,,,,,,Ripio,,,,
1399431697,campeche,terreno,https://terreno.metroscubicos.com/MLM-1399431697-terreno-agricola-en-venta-en-xcupil-hopelchen-rt-22-4542-_JM,"$40,000",Campeche,Hopelchen,1000 mÂ²,,,,,,,,,,,,,,,,,,Ripio,,,,
1399263101,campeche,terreno,https://terreno.metroscubicos.com/MLM-1399263101-terreno-en-venta-para-inversion-agricola-gis-22-4544-_JM,"$350,000",Campeche,Hopelchen,10000 mÂ²,,,,,,,,,,,,,,,,,,Ripio,,,,
1352998995,campeche,470,https://terreno.metroscubicos.com/MLM-1352998995-470-hectareas-en-campeche-para-ganaderia-_JM,"$45,000",Candelaria,Candelaria Centro,4700000 mÂ²,,,,,,,,,,,,,,,,,,Otro,,,,
782288083,campeche,rancho,https://terreno.metroscubicos.com/MLM-782288083-rancho-de-4251-has-en-holpechen-campeche-_JM,"$8,000",Hopelchen,Dzibalchen,41520000 mÂ²,,,,,,,,,,,,,,,,,,Otro,,,,
1363024999,campeche,terrenos,https://terreno.metroscubicos.com/MLM-1363024999-terrenos-en-venta-en-china-campeche-_JM,"$1,427,943",Campeche,China,259626 mÂ²,,,,,,,,,,,,,,,,,,-,,,,
791485408,campeche,terreno,https://terreno.metroscubicos.com/MLM-791485408-terreno-en-esquina-con-construccion-en-venta-cd-del-carmen-_JM,"$2,000,000",Carmen,Guanal,352 mÂ²,,,,,,,,,,,,,,,,,,Otro,,,,
939519956,campeche,terreno,https://terreno.metroscubicos.com/MLM-939519956-terreno-en-km-18-carretera-carmen-puerto-real-en-venta-_JM,"$2,900",Carmen,Puerto Real,1 mÂ²,,,,,,,,,,,,,,,,,,Otro,,,,
1398494299,campeche,terreno,https://terreno.metroscubicos.com/MLM-1398494299-terreno-de-oportunidades-dentro-de-zona-urbana-_JM,"$4,200,000",ChampotÃ³n,ParaÃ­so,58635.16 ha,,,,,,,,,,,,,,,,,,Asfalto,,,,
962379655,campeche,terreno,https://terreno.metroscubicos.com/MLM-962379655-terreno-en-campeche-sobre-periferico-_JM,"$59,000,000",Campeche,Samula,360000 mÂ²,,,,,,,,,,,,,,,,,,Otro,,,,
